Timestamp,objectPoints,imagePoints,cameraMatrix,distCoeffs,solvePNPmethod,rotation,translation,lightsUsed
59521.2,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,580;281 672;386 570;403 681;271 679;149 576;149,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,0.00221716 0.113946 1.54747,-25.5035 139.459 -212.954,b03 b06 b05 b04 b02 b01
59535,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,580;281 671;386 570;403 680;271 678;149 576;149,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0120666 0.101733 1.54931,-25.1514 142.972 -211.463,b03 b06 b05 b04 b02 b01
59542.2,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,580;281 671;386 570;404 680;271 678;150 576;149,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0217464 0.100965 1.55168,-23.8382 144.433 -210.767,b03 b06 b05 b04 b02 b01
59546.6,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,580;281 671;386 570;404 680;271 678;149 576;149,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0180299 0.0961338 1.54904,-25.2086 144.262 -210.123,b03 b06 b05 b04 b02 b01
59552.2,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,580;282 671;386 570;404 680;271 678;150 576;149,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0173326 0.0932198 1.54819,-26.0153 144.632 -210.137,b03 b06 b05 b04 b02 b01
59558.2,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,580;283 672;387 570;405 681;272 679;151 577;150,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.00887399 0.102388 1.54879,-26.2545 142.518 -211.049,b03 b06 b05 b04 b02 b01
59571.1,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,581;283 672;387 570;405 681;272 679;151 577;150,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0131791 0.0991531 1.54937,-26.0848 143.661 -210.552,b03 b06 b05 b04 b02 b01
59578.1,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,581;283 672;388 570;405 681;273 679;151 577;150,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0156347 0.10703 1.55296,-24.3462 143.004 -210.917,b03 b06 b05 b04 b02 b01
59593.9,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,580;283 671;388 570;405 681;273 679;151 577;151,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.00667311 0.104626 1.55084,-26.2665 142.03 -211.601,b03 b06 b05 b04 b02 b01
59600.1,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,580;283 671;388 570;405 680;273 679;151 577;150,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0167536 0.0974689 1.55331,-25.5263 144.2 -210.134,b03 b06 b05 b04 b02 b01
59617.2,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,580;284 671;388 570;405 681;273 679;151 577;151,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.00245319 0.0966899 1.54737,-28.4342 142.271 -210.908,b03 b06 b05 b04 b02 b01
59624.2,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,580;284 671;388 570;406 680;273 679;152 576;151,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0133347 0.0967306 1.5485,-26.985 143.605 -210.365,b03 b06 b05 b04 b02 b01
59638.2,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,580;284 671;388 570;406 680;273 679;152 576;151,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0133347 0.0967306 1.5485,-26.985 143.605 -210.365,b03 b06 b05 b04 b02 b01
59644.3,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,580;284 671;388 570;406 680;273 679;152 576;152,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.00790202 0.0994436 1.54655,-27.6862 142.632 -211.313,b03 b06 b05 b04 b02 b01
59659.8,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,580;284 671;389 570;406 681;274 679;152 576;152,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.00551995 0.111791 1.54955,-26.0115 140.741 -212.207,b03 b06 b05 b04 b02 b01
59666.2,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,580;285 671;389 570;407 680;274 679;152 577;152,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0153305 0.0891343 1.54825,-28.2025 144.741 -209.102,b03 b06 b05 b04 b02 b01
59686,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,580;285 671;389 570;407 680;274 679;153 577;152,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0188136 0.0939815 1.55085,-26.8777 144.891 -209.787,b03 b06 b05 b04 b02 b01
59692,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,580;285 671;389 569;407 680;274 679;153 577;152,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0146497 0.095061 1.55165,-27.1769 144.077 -210.014,b03 b06 b05 b04 b02 b01
59704.1,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,580;285 671;389 569;407 680;275 679;153 576;152,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0106244 0.101175 1.55063,-27.0273 142.583 -210.762,b03 b06 b05 b04 b02 b01
59711.6,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,580;285 671;389 569;407 680;275 679;153 576;152,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0106244 0.101175 1.55063,-27.0273 142.583 -210.762,b03 b06 b05 b04 b02 b01
59730.9,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,580;285 671;390 569;407 680;275 679;153 576;153,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.00826694 0.110948 1.55149,-26.0297 141.113 -211.968,b03 b06 b05 b04 b02 b01
59741.1,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,580;286 671;390 569;407 680;275 679;154 576;153,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.00758487 0.107822 1.55063,-26.8676 141.51 -211.962,b03 b06 b05 b04 b02 b01
59786.9,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,580;286 671;390 569;407 680;275 679;154 576;153,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.00758487 0.107822 1.55063,-26.8676 141.51 -211.962,b03 b06 b05 b04 b02 b01
59799.4,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,580;286 670;390 569;408 680;276 679;154 576;153,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0138215 0.0949402 1.55163,-27.8657 143.769 -209.983,b03 b06 b05 b04 b02 b01
59812,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,579;286 670;390 569;408 680;276 678;154 576;154,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0125747 0.10169 1.54994,-27.3984 142.73 -211.243,b03 b06 b05 b04 b02 b01
59819.7,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,579;286 670;390 569;408 680;276 678;154 576;154,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0125747 0.10169 1.54994,-27.3984 142.73 -211.243,b03 b06 b05 b04 b02 b01
59832.1,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,579;287 670;390 568;408 679;276 678;154 576;154,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.00886818 0.0905929 1.54785,-29.7847 143.328 -210.252,b03 b06 b05 b04 b02 b01
59839.9,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,579;287 670;391 568;408 679;276 678;155 576;154,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0154196 0.102457 1.55325,-26.7723 142.995 -211.227,b03 b06 b05 b04 b02 b01
59852,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,579;287 670;391 569;409 680;277 678;155 576;155,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0148375 0.103885 1.55051,-27.2046 142.751 -211.26,b03 b06 b05 b04 b02 b01
59858.9,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,579;287 670;391 569;409 679;277 678;155 576;155,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0194414 0.0996395 1.55107,-27.1401 143.926 -210.767,b03 b06 b05 b04 b02 b01
59869.5,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,579;287 670;391 568;409 679;277 678;155 576;155,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0152604 0.100771 1.55186,-27.4355 143.101 -210.994,b03 b06 b05 b04 b02 b01
59877.7,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,579;288 670;392 568;409 679;277 678;156 576;155,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0176825 0.104657 1.55382,-26.5779 143.015 -211.244,b03 b06 b05 b04 b02 b01
59888.6,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,579;288 670;392 568;409 679;277 678;156 576;155,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0176825 0.104657 1.55382,-26.5779 143.015 -211.244,b03 b06 b05 b04 b02 b01
59895.9,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,579;288 670;392 568;409 679;277 678;156 576;155,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0176825 0.104657 1.55382,-26.5779 143.015 -211.244,b03 b06 b05 b04 b02 b01
59904.9,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,579;288 670;392 568;410 679;278 678;156 576;156,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.01752 0.102974 1.55243,-27.2412 143.121 -211.012,b03 b06 b05 b04 b02 b01
59913.6,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,579;289 670;392 568;410 680;278 678;157 576;156,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.012246 0.104129 1.55101,-28.1372 142.337 -211.488,b03 b06 b05 b04 b02 b01
59924.3,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,579;289 670;393 569;410 680;278 679;157 576;156,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0108872 0.109016 1.55212,-27.5451 141.606 -211.7,b03 b06 b05 b04 b02 b01
59931.8,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,579;289 670;393 569;411 680;278 679;157 576;156,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0170254 0.103458 1.55194,-27.5569 142.921 -210.367,b03 b06 b05 b04 b02 b01
59940.3,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,579;289 670;393 569;411 680;278 679;157 576;157,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0116145 0.10614 1.54999,-28.2603 141.952 -211.302,b03 b06 b05 b04 b02 b01
59948.2,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,579;290 670;393 568;411 680;279 679;158 576;157,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.00591587 0.105242 1.55066,-29.3476 141.295 -211.644,b03 b06 b05 b04 b02 b01
59961.2,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,579;290 670;393 568;411 679;279 679;158 576;157,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0105018 0.101094 1.55125,-29.2694 142.459 -211.173,b03 b06 b05 b04 b02 b01
59968.6,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,579;290 670;394 568;411 679;279 679;158 576;158,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.00816449 0.110877 1.55209,-28.2726 140.992 -212.393,b03 b06 b05 b04 b02 b01
59983.4,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,579;290 669;394 568;411 679;280 679;158 576;158,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.00826795 0.103465 1.55331,-29.2706 141.956 -211.736,b03 b06 b05 b04 b02 b01
59991.9,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,579;291 669;394 568;412 680;280 679;159 576;158,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.00915173 0.0989706 1.55169,-30.1839 142.497 -210.852,b03 b06 b05 b04 b02 b01
60007.6,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,579;291 669;394 568;412 679;280 679;158 576;158,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0104259 0.0899814 1.54973,-31.3901 143.522 -209.651,b03 b06 b05 b04 b02 b01
60017.5,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,579;291 670;394 568;412 679;280 679;159 576;158,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0127675 0.103309 1.55182,-29.0726 142.479 -211.194,b03 b06 b05 b04 b02 b01
60037.1,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,579;291 670;394 568;412 679;281 679;159 576;159,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0064215 0.107142 1.55058,-29.742 141.258 -212.283,b03 b06 b05 b04 b02 b01
60046,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,579;291 670;395 568;412 680;281 679;159 576;159,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.00482031 0.118554 1.55275,-28.1053 139.564 -213.054,b03 b06 b05 b04 b02 b01
60063.7,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,579;292 669;395 568;413 679;281 679;160 576;159,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0159985 0.0970654 1.55286,-29.9042 143.674 -210.399,b03 b06 b05 b04 b02 b01
60071.2,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,579;292 669;396 568;413 680;282 679;160 576;160,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.00810759 0.112113 1.55381,-28.9639 140.807 -212.26,b03 b06 b05 b04 b02 b01
60093.2,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,579;293 670;395 568;413 680;282 679;160 576;160,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,8.90549e-05 0.105392 1.5471,-31.8052 140.357 -212.011,b03 b06 b05 b04 b02 b01
60114.3,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,579;293 670;396 568;414 679;282 679;160 576;160,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0138721 0.102816 1.55039,-30.0002 142.385 -210.523,b03 b06 b05 b04 b02 b01
60134.9,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,579;293 669;396 568;414 679;282 679;161 576;160,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.018265 0.0992698 1.55343,-29.7093 143.696 -210.42,b03 b06 b05 b04 b02 b01
60143.6,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,579;293 669;396 568;414 679;282 679;161 576;161,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0128889 0.101745 1.55145,-30.4471 142.754 -211.329,b03 b06 b05 b04 b02 b01
60155.6,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,579;293 669;396 568;414 679;283 679;161 576;161,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0119823 0.103052 1.55221,-30.3786 142.498 -211.506,b03 b06 b05 b04 b02 b01
60164.3,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,579;294 669;397 568;414 679;283 679;162 576;161,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0143526 0.106993 1.55415,-29.523 142.406 -211.78,b03 b06 b05 b04 b02 b01
60176.6,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,579;294 669;397 568;415 680;283 679;162 576;162,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0105419 0.108132 1.5514,-30.3302 141.602 -211.829,b03 b06 b05 b04 b02 b01
60185.1,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,579;294 669;397 568;415 680;283 679;162 577;162,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0139968 0.103134 1.55329,-30.3839 142.925 -211.223,b03 b06 b05 b04 b02 b01
60196.5,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,579;295 669;397 568;415 679;284 679;162 576;162,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0102079 0.097313 1.54939,-32.3126 142.763 -210.768,b03 b06 b05 b04 b02 b01
60203.5,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,579;295 669;398 568;416 679;284 679;162 576;162,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0194459 0.098791 1.55202,-30.6206 143.607 -209.743,b03 b06 b05 b04 b02 b01
60215.3,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,579;295 669;398 568;416 680;284 679;163 577;163,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.016256 0.105352 1.55385,-30.188 142.944 -211.246,b03 b06 b05 b04 b02 b01
60221.3,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,579;295 669;398 568;416 680;284 679;163 577;163,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.016256 0.105352 1.55385,-30.188 142.944 -211.246,b03 b06 b05 b04 b02 b01
60231.3,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,579;296 669;398 568;416 680;285 679;163 577;163,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0113674 0.098666 1.55123,-32.2466 142.947 -210.655,b03 b06 b05 b04 b02 b01
60237.9,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,579;296 669;398 568;416 680;284 679;163 577;163,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0122929 0.0972722 1.55046,-32.3255 143.213 -210.467,b03 b06 b05 b04 b02 b01
60248.4,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,580;296 670;399 568;416 680;285 680;163 577;164,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.00370895 0.112663 1.55123,-31.4603 140.372 -212.356,b03 b06 b05 b04 b02 b01
60255.8,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,579;296 670;399 568;416 680;285 679;164 577;164,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0112678 0.121948 1.55403,-28.9236 140.388 -213.453,b03 b06 b05 b04 b02 b01
60265.4,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,579;297 669;399 568;417 679;285 680;164 577;164,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0106323 0.0942508 1.55073,-33.4338 143.337 -210.113,b03 b06 b05 b04 b02 b01
60271.8,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,579;297 669;399 568;417 680;286 680;164 577;164,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.00503589 0.0997461 1.55086,-33.4568 141.902 -210.773,b03 b06 b05 b04 b02 b01
60283.7,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,579;297 669;399 568;417 680;286 679;164 577;164,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0136271 0.100877 1.5518,-32.0522 142.969 -210.68,b03 b06 b05 b04 b02 b01
